"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-03-26","lesiones dolosas","-103.439377","21.929034","la providencia","totatiche","104","17:45","la vida y la integridad corporal","interior"
"2017-03-08","violencia familiar","-103.596018","21.985451","centro","villa guerrero","115","05:30","la familia","interior"
"2017-03-13","robo a persona","-103.266909","22.111857","centro","colotlan","25","05:30","el patrimonio","interior"
"2017-03-07","robo a casa habitacion","-103.27111","22.110745","de la piedra china","colotlan","25","17:45","el patrimonio","interior"
"2017-03-01","violencia familiar","-103.272026","22.106628","nuevo tlaxcala 2","colotlan","25","05:30","la familia","interior"
"2017-03-07","robo a negocio","-103.267503","22.112969","centro","colotlan","25","05:30","el patrimonio","interior"
"2017-03-21","violacion","-103.969164","21.816875","no disponible","bolanos","19","05:30","la libertad y la seguridad sexual","interior"
"2017-03-23","lesiones dolosas","-104.2514","21.980186","no disponible","mezquitic","61","05:30","la vida y la integridad corporal","interior"
"2017-04-10","abuso sexual infantil","-103.265462","22.124658","lomas de la arboleda","colotlan","25","05:30","la libertad y la seguridad sexual","interior"
"2017-04-17","robo a casa habitacion","-103.735023","22.041329","no disponible","villa guerrero","115","05:30","el patrimonio","interior"
"2017-04-13","robo a casa habitacion","-103.594069","21.978851","nuevo","villa guerrero","115","17:45","el patrimonio","interior"
"2017-04-20","violencia familiar","-103.26926","22.113229","centro","colotlan","25","05:30","la familia","interior"
"2017-04-21","abuso sexual infantil","-103.265856","22.128406","la cantera","colotlan","25","05:30","la libertad y la seguridad sexual","interior"
"2017-04-23","robo a vehiculos particulares","-103.312812","22.229122","no disponible","santa maria de los angeles","81","17:45","el patrimonio","interior"
"2017-04-19","robo a vehiculos particulares","-103.253914","22.096911","no disponible","colotlan","25","05:30","el patrimonio","interior"
"2017-04-22","violencia familiar","-103.895834","22.629306","temachaco","huejuquilla el alto","42","17:45","la familia","interior"
"2017-05-06","lesiones dolosas","-103.269016","22.114038999999998","centro","colotlan","25","05:30","la vida y la integridad corporal","interior"
"2017-05-16","violacion","-104.026948","21.917702","no disponible","bolanos","19","17:45","la libertad y la seguridad sexual","interior"
"2017-05-30","homicidio doloso","-103.895045","22.628983","centro","huejuquilla el alto","42","05:30","la vida y la integridad corporal","interior"
"2017-05-08","robo a casa habitacion","-103.44303","21.92627","agustin caloca","totatiche","104","05:30","el patrimonio","interior"
"2017-05-09","lesiones dolosas","-103.26342","22.110266","lomas de oriente","colotlan","25","17:45","la vida y la integridad corporal","interior"
"2017-05-21","homicidio doloso","-104.01824","21.874326","tuxpan de bolanos","bolanos","19","05:30","la vida y la integridad corporal","interior"
"2017-05-19","violencia familiar","-103.781982","21.830584","san marcos","bolanos","19","05:30","la familia","interior"
"2017-05-29","violacion","-103.261661","22.114493","alto","colotlan","25","17:45","la libertad y la seguridad sexual","interior"
"2017-05-30","lesiones dolosas","-103.270073","22.110457","de la piedra china","colotlan","25","17:45","la vida y la integridad corporal","interior"
"2017-05-25","lesiones dolosas","-103.444485","21.92648","agustin caloca","totatiche","104","05:30","la vida y la integridad corporal","interior"
"2017-06-25","violencia familiar","-103.278412","22.103561","acaponeta","colotlan","25","05:30","la familia","interior"
"2017-06-08","violencia familiar","-103.527271","21.981668","la cruz","totatiche","104","17:45","la familia","interior"
"2017-06-01","abuso sexual infantil","-103.305418","22.005817","no disponible","colotlan","25","05:30","la libertad y la seguridad sexual","interior"
"2017-06-12","violencia familiar","-103.265946","22.127712","la cantera","colotlan","25","05:30","la familia","interior"
"2017-06-08","lesiones dolosas","-104.06363","22.080193","no disponible","mezquitic","61","17:45","la vida y la integridad corporal","interior"
"2017-06-13","violacion","-103.812717","21.678478","del cantero","san martin de bolanos","76","05:30","la libertad y la seguridad sexual","interior"
"2017-06-08","lesiones dolosas","-103.782201","21.558557","no disponible","san martin de bolanos","76","05:30","la vida y la integridad corporal","interior"
"2017-06-29","lesiones dolosas","-103.741137","22.118269","no disponible","villa guerrero","115","05:30","la vida y la integridad corporal","interior"
"2017-06-24","homicidio doloso","-103.895455","22.626634","centro","huejuquilla el alto","42","05:30","la vida y la integridad corporal","interior"
"2017-06-14","violencia familiar","-103.728692","22.391243","el vallado sur","mezquitic","61","05:30","la familia","interior"
"2017-06-12","robo a negocio","-103.271537","22.109649","de la piedra china","colotlan","25","05:30","el patrimonio","interior"
"2017-06-02","lesiones dolosas","-103.727715","22.388547","centro","mezquitic","61","17:45","la vida y la integridad corporal","interior"
"2017-06-08","violencia familiar","-103.268444","22.110019","de la piedra china oriente","colotlan","25","05:30","la familia","interior"
"2017-06-21","robo a negocio","-103.271537","22.109649","de la piedra china","colotlan","25","17:45","el patrimonio","interior"
"2017-06-20","violencia familiar","-103.895195","22.633228","los sauces","huejuquilla el alto","42","17:45","la familia","interior"
"2017-06-17","violencia familiar","-103.895021","22.634138","movimiento cristero","huejuquilla el alto","42","17:45","la familia","interior"
"2017-07-27","lesiones dolosas","-103.884236","22.667147","no disponible","huejuquilla el alto","42","05:30","la vida y la integridad corporal","interior"
"2017-07-31","robo a negocio","-103.345589","22.232461","no disponible","colotlan","25","17:45","el patrimonio","interior"
"2017-07-21","violencia familiar","-103.26483","22.109089","de la piedra china oriente","colotlan","25","17:45","la familia","interior"
"2017-07-10","robo a casa habitacion","-103.893469","22.627779","centro","huejuquilla el alto","42","17:45","el patrimonio","interior"
"2017-07-31","robo a casa habitacion","-103.266909","22.111857","centro","colotlan","25","17:45","el patrimonio","interior"
"2017-07-27","violencia familiar","-103.526201","21.978917","alto","totatiche","104","17:45","la familia","interior"
"2017-07-24","robo a casa habitacion","-103.271099","22.115259000000002","centro","colotlan","25","17:45","el patrimonio","interior"
"2017-07-04","abuso sexual infantil","-103.26151","22.115109","alto","colotlan","25","05:30","la libertad y la seguridad sexual","interior"
"2017-07-31","robo a negocio","-103.271755","22.106641","nuevo tlaxcala 2","colotlan","25","05:30","el patrimonio","interior"
"2017-07-26","lesiones dolosas","-103.962841","22.652976","no disponible","huejuquilla el alto","42","05:30","la vida y la integridad corporal","interior"
"2017-07-19","homicidio doloso","-103.940632","22.736588","no disponible","huejuquilla el alto","42","17:45","la vida y la integridad corporal","interior"
"2017-07-03","abuso sexual infantil","-103.735039","22.317990000000002","nostic","mezquitic","61","05:30","la libertad y la seguridad sexual","interior"
"2017-07-03","violencia familiar","-103.266345","22.110812","de la piedra china oriente","colotlan","25","05:30","la familia","interior"
"2017-08-18","violencia familiar","-103.52954","21.979055","la cruz","totatiche","104","17:45","la familia","interior"
"2017-08-14","robo a casa habitacion","-103.264729","22.111521","centro","colotlan","25","17:45","el patrimonio","interior"
"2017-08-12","robo a negocio","-103.268444","22.110019","de la piedra china oriente","colotlan","25","17:45","el patrimonio","interior"
"2017-08-03","robo a negocio","-103.268148","22.113939","centro","colotlan","25","17:45","el patrimonio","interior"
"2017-08-14","robo a negocio","-103.265321","22.108772","del cerrito","colotlan","25","17:45","el patrimonio","interior"
"2017-08-31","robo a casa habitacion","-103.598027","21.985142","verde","villa guerrero","115","17:45","el patrimonio","interior"
"2017-08-03","robo a vehiculos particulares","-103.268163","22.113566","centro","colotlan","25","05:30","el patrimonio","interior"
"2017-08-19","abuso sexual infantil","-103.588921","21.979603","la aviacion","villa guerrero","115","05:30","la libertad y la seguridad sexual","interior"
"2017-08-16","violencia familiar","-103.727131","22.388102","centro","mezquitic","61","17:45","la familia","interior"
"2017-08-28","lesiones dolosas","-103.266555","22.109543","de la piedra china oriente","colotlan","25","17:45","la vida y la integridad corporal","interior"
"2017-08-23","robo a casa habitacion","-103.271814","22.107607","del cerrito 2","colotlan","25","17:45","el patrimonio","interior"
"2017-08-29","violencia familiar","-103.211105","22.358909","centro","huejucar","41","05:30","la familia","interior"
"2017-08-07","robo a negocio","-103.26151","22.115109","alto","colotlan","25","17:45","el patrimonio","interior"
"2017-08-09","robo a negocio","-103.271755","22.106641","nuevo tlaxcala 2","colotlan","25","17:45","el patrimonio","interior"
"2017-08-10","robo a negocio","-103.266643","22.112868","centro","colotlan","25","05:30","el patrimonio","interior"
"2017-08-07","robo a casa habitacion","-103.267014","22.107265","del cerrito","colotlan","25","05:30","el patrimonio","interior"
"2017-08-16","violencia familiar","-103.278412","22.103561","acaponeta","colotlan","25","05:30","la familia","interior"
"2017-08-08","lesiones dolosas","-103.781972","21.830602","san marcos","bolanos","19","05:30","la vida y la integridad corporal","interior"
"2017-08-24","violencia familiar","-103.266308","22.116801","centro","colotlan","25","05:30","la familia","interior"
"2017-08-24","abuso sexual infantil","-103.247803","22.124684","no disponible","colotlan","25","17:45","la libertad y la seguridad sexual","interior"
"2017-08-21","robo a casa habitacion","-103.269132","22.10729","del cerrito 2","colotlan","25","05:30","el patrimonio","interior"
"2017-09-27","lesiones dolosas","-103.88423","22.636313","no disponible","huejuquilla el alto","42","05:30","la vida y la integridad corporal","interior"
"2017-09-13","violencia familiar","-103.266309","22.129237","la cantera","colotlan","25","17:45","la familia","interior"
"2017-09-08","robo a negocio","-103.896758","22.625233","centro","huejuquilla el alto","42","17:45","el patrimonio","interior"
"2017-09-18","violacion","-103.264338","22.112538","de la piedra china oriente","colotlan","25","17:45","la libertad y la seguridad sexual","interior"
"2017-09-08","robo a casa habitacion","-103.271585","22.113773","centro","colotlan","25","17:45","el patrimonio","interior"
"2017-09-04","robo a casa habitacion","-103.265168","22.108828","de la piedra china oriente","colotlan","25","05:30","el patrimonio","interior"
"2017-09-28","robo a int de vehiculos","-103.256421","22.112985","lomas de la cruz","colotlan","25","17:45","el patrimonio","interior"
"2017-09-04","violencia familiar","-103.810952","21.680924","emeterio jimenez","san martin de bolanos","76","05:30","la familia","interior"
"2017-09-04","robo a casa habitacion","-103.306964","22.008298","no disponible","colotlan","25","05:30","el patrimonio","interior"
"2017-09-05","violencia familiar","-103.774642","21.846036","el tepec","bolanos","19","17:45","la familia","interior"
"2017-09-14","violacion","-104.109475","22.154632","no disponible","mezquitic","61","05:30","la libertad y la seguridad sexual","interior"
"2017-09-12","robo a casa habitacion","-103.26386","22.11408","alto","colotlan","25","05:30","el patrimonio","interior"
"2017-09-25","robo a casa habitacion","-103.444858","21.927081","la calzada","totatiche","104","05:30","el patrimonio","interior"
"2017-09-13","robo a casa habitacion","-103.256815","22.111647","lomas de la cruz","colotlan","25","17:45","el patrimonio","interior"
"2017-09-19","abuso sexual infantil","-103.267923","22.114617","centro","colotlan","25","17:45","la libertad y la seguridad sexual","interior"
"2017-09-22","robo a casa habitacion","-103.265351","22.123477","tochopa","colotlan","25","05:30","el patrimonio","interior"
"2017-09-28","robo a casa habitacion","-103.271755","22.106641","nuevo tlaxcala 2","colotlan","25","05:30","el patrimonio","interior"
"2017-10-21","lesiones dolosas","-103.267784","22.106409","del cerrito 2","colotlan","25","17:45","la vida y la integridad corporal","interior"
"2017-10-19","lesiones dolosas","-103.26114","22.112859","de la piedra china oriente","colotlan","25","05:30","la vida y la integridad corporal","interior"
"2017-10-19","violencia familiar","-103.268973","22.120605","tochopa","colotlan","25","17:45","la familia","interior"
"2017-10-26","robo a casa habitacion","-103.269505","22.112273","centro","colotlan","25","17:45","el patrimonio","interior"
"2017-10-25","abuso sexual infantil","-104.240859","22.188791","tanana","mezquitic","61","17:45","la libertad y la seguridad sexual","interior"
"2017-10-09","lesiones dolosas","-103.77988","21.780583","san pascual","chimaltitan","31","05:30","la vida y la integridad corporal","interior"
"2017-10-01","robo a casa habitacion","-103.913117","22.616864","no disponible","huejuquilla el alto","42","05:30","el patrimonio","interior"
"2017-10-25","robo a casa habitacion","-103.592956","21.983887","centro","villa guerrero","115","05:30","el patrimonio","interior"
"2017-10-30","violencia familiar","-103.258713","22.113508","lomas de la cruz","colotlan","25","05:30","la familia","interior"
"2017-10-09","violencia familiar","-104.058922","22.260194","no disponible","mezquitic","61","05:30","la familia","interior"
"2017-10-22","robo a casa habitacion","-103.252019","22.1027","las golondrinas","colotlan","25","05:30","el patrimonio","interior"
"2017-10-14","lesiones dolosas","-103.593419","21.982032","placita","villa guerrero","115","05:30","la vida y la integridad corporal","interior"
"2017-10-03","violencia familiar","-103.276696","22.105423","acaponeta","colotlan","25","05:30","la familia","interior"
"2017-10-13","robo a casa habitacion","-103.257484","22.114554","lomas de la cruz","colotlan","25","17:45","el patrimonio","interior"
"2017-10-23","lesiones dolosas","-103.248014","22.141691","santiago tlaltelolco","colotlan","25","05:30","la vida y la integridad corporal","interior"
"2017-10-23","robo a casa habitacion","-103.264183","22.029134","no disponible","colotlan","25","17:45","el patrimonio","interior"
"2017-10-11","violacion","-103.267923","22.114617","centro","colotlan","25","05:30","la libertad y la seguridad sexual","interior"
"2017-10-08","robo a casa habitacion","-103.271238","22.114939","centro","colotlan","25","05:30","el patrimonio","interior"
"2017-10-11","robo a casa habitacion","-103.265655","22.128463","la cantera","colotlan","25","17:45","el patrimonio","interior"
"2017-10-18","robo a casa habitacion","-103.170638","22.273773","tlalcosahua","huejucar","41","05:30","el patrimonio","interior"
"2017-10-11","robo a casa habitacion","-103.27274","22.108952","de la piedra china","colotlan","25","05:30","el patrimonio","interior"
"2017-10-25","lesiones dolosas","-104.321135","22.069624","no disponible","mezquitic","61","05:30","la vida y la integridad corporal","interior"
"2017-10-02","robo a vehiculos particulares","-103.276696","22.105423","acaponeta","colotlan","25","05:30","el patrimonio","interior"
"2017-11-14","abuso sexual infantil","-103.594888","21.984509","centro","villa guerrero","115","17:45","la libertad y la seguridad sexual","interior"
"2017-11-28","lesiones dolosas","-103.898665","22.632514","los laureles","huejuquilla el alto","42","05:30","la vida y la integridad corporal","interior"
"2017-11-21","lesiones dolosas","-103.884236","22.667147","no disponible","huejuquilla el alto","42","05:30","la vida y la integridad corporal","interior"
"2017-11-01","lesiones dolosas","-103.26786800000001","22.102518","nuevo tlaxcala 2","colotlan","25","05:30","la vida y la integridad corporal","interior"
"2017-11-27","robo a negocio","-103.268708","22.112138","centro","colotlan","25","05:30","el patrimonio","interior"
"2017-11-08","violencia familiar","-103.266643","22.112868","centro","colotlan","25","05:30","la familia","interior"
"2017-11-09","violencia familiar","-103.639149","21.624404","tepizua","chimaltitan","31","17:45","la familia","interior"
"2017-11-07","lesiones dolosas","-103.726993","22.388108","centro","mezquitic","61","05:30","la vida y la integridad corporal","interior"
"2017-11-24","lesiones dolosas","-103.16472","22.294421","no disponible","huejucar","41","17:45","la vida y la integridad corporal","interior"
"2017-11-22","robo a persona","-103.267482","22.116143","centro","colotlan","25","05:30","el patrimonio","interior"
"2017-11-08","violencia familiar","-103.221353","22.175362","centro","santa maria de los angeles","81","05:30","la familia","interior"
"2017-11-09","abuso sexual infantil","-103.264466","22.110249","de la piedra china oriente","colotlan","25","17:45","la libertad y la seguridad sexual","interior"
"2017-11-16","robo a negocio","-103.267082","22.114513","centro","colotlan","25","17:45","el patrimonio","interior"
"2017-11-29","violencia familiar","-103.728482","22.389217","centro","mezquitic","61","17:45","la familia","interior"
"2017-11-03","abuso sexual infantil","-104.017797","21.874016","tuxpan de bolanos","bolanos","19","17:45","la libertad y la seguridad sexual","interior"
"2017-11-08","lesiones dolosas","-103.89775","22.63044","los sauces","huejuquilla el alto","42","05:30","la vida y la integridad corporal","interior"
"2017-11-08","lesiones dolosas","-103.81649","21.681332","blanco","san martin de bolanos","76","17:45","la vida y la integridad corporal","interior"
"2017-11-03","lesiones dolosas","-103.267901","22.114655","centro","colotlan","25","17:45","la vida y la integridad corporal","interior"
"2017-11-27","lesiones dolosas","-103.59425","21.984387","centro","villa guerrero","115","05:30","la vida y la integridad corporal","interior"
"2017-11-21","violacion","-103.733172","22.396059","no disponible","mezquitic","61","05:30","la libertad y la seguridad sexual","interior"
"2017-12-08","robo a casa habitacion","-103.267503","22.112969","centro","colotlan","25","17:45","el patrimonio","interior"
"2017-12-28","lesiones dolosas","-103.784701","21.758384","no disponible","chimaltitan","31","17:45","la vida y la integridad corporal","interior"
"2017-12-12","robo a casa habitacion","-103.26151","22.115109","alto","colotlan","25","17:45","el patrimonio","interior"
"2017-12-12","lesiones dolosas","-104.127922","21.793874","no disponible","bolanos","19","05:30","la vida y la integridad corporal","interior"
"2017-12-21","robo a casa habitacion","-103.261661","22.114493","alto","colotlan","25","17:45","el patrimonio","interior"
"2017-12-06","violencia familiar","-103.265102","22.115068","centro","colotlan","25","17:45","la familia","interior"
"2017-12-26","robo a casa habitacion","-103.220597","22.182034","linda vista","santa maria de los angeles","81","17:45","el patrimonio","interior"
"2017-12-26","lesiones dolosas","-103.126133","22.04858","el carrizal","colotlan","25","05:30","la vida y la integridad corporal","interior"
"2017-12-21","lesiones dolosas","-103.2278","22.186022","de tapias","santa maria de los angeles","81","05:30","la vida y la integridad corporal","interior"
"2017-12-13","lesiones dolosas","-103.871089","21.594384","no disponible","san martin de bolanos","76","05:30","la vida y la integridad corporal","interior"
"2017-12-27","lesiones dolosas","-103.169208","22.271911","tlalcosahua","huejucar","41","17:45","la vida y la integridad corporal","interior"
"2017-12-20","violencia familiar","-103.267025","22.108448","del cerrito","colotlan","25","05:30","la familia","interior"
"2017-12-22","homicidio doloso","-103.594753","21.978935","nuevo","villa guerrero","115","17:45","la vida y la integridad corporal","interior"
"2017-12-05","abuso sexual infantil","-104.01946","21.970752","no disponible","mezquitic","61","05:30","la libertad y la seguridad sexual","interior"
"2018-02-12","abuso sexual infantil","-103.2653232","22.1249355","lomas de la arboleda","colotlan","25","n.d.","la libertad y la seguridad sexual","interior"
"2018-02-28","abuso sexual infantil","-103.234762","22.38884655","no disponible","huejucar","41","n.d.","la libertad y la seguridad sexual","interior"
"2018-03-02","abuso sexual infantil","-103.27111","22.11074499","de la piedra china","colotlan","25","n.d.","la libertad y la seguridad sexual","interior"
"2018-03-08","abuso sexual infantil","-103.6001176","21.97777741","estanco","villa guerrero","115","n.d.","la libertad y la seguridad sexual","interior"
"2018-04-04","abuso sexual infantil","-104.2408591","22.18879137","tanana","mezquitic","61","n.d.","la libertad y la seguridad sexual","interior"
"2018-04-12","abuso sexual infantil","-103.7350227","22.04132858","no disponible","villa guerrero","115","n.d.","la libertad y la seguridad sexual","interior"
"2018-04-19","abuso sexual infantil","-103.1794703","22.17607712","no disponible","santa maria de los angeles","81","n.d.","la libertad y la seguridad sexual","interior"
"2018-04-23","abuso sexual infantil","-103.2636812","22.11986132","chihuahua","colotlan","25","n.d.","la libertad y la seguridad sexual","interior"
"2018-05-23","abuso sexual infantil","-103.2563414","22.11223872","lomas de la cruz","colotlan","25","n.d.","la libertad y la seguridad sexual","interior"
"2018-06-06","abuso sexual infantil","-103.5216125","21.97638978","el verde","totatiche","104","n.d.","la libertad y la seguridad sexual","interior"
"2018-06-09","abuso sexual infantil","-103.7411368","22.11826865","no disponible","villa guerrero","115","n.d.","la libertad y la seguridad sexual","interior"
"2018-07-10","abuso sexual infantil","-103.5927015","21.97965329","nuevo","villa guerrero","115","n.d.","la libertad y la seguridad sexual","interior"
"2018-08-06","abuso sexual infantil","-103.2452941","22.0102435","no disponible","colotlan","25","n.d.","la libertad y la seguridad sexual","interior"
"2018-08-28","abuso sexual infantil","-103.2118783","22.36088818","centro","huejucar","41","n.d.","la libertad y la seguridad sexual","interior"
"2018-09-06","abuso sexual infantil","-103.213849","22.360618","atecongo","huejucar","41","n.d.","la libertad y la seguridad sexual","interior"
"2018-10-15","abuso sexual infantil","-103.8169091","21.68073063","barrio guadalupano","san martin de bolanos","76","n.d.","la libertad y la seguridad sexual","interior"
"2018-11-05","abuso sexual infantil","-103.2715372","22.10964936","de la piedra china","colotlan","25","n.d.","la libertad y la seguridad sexual","interior"
"2018-12-05","abuso sexual infantil","-104.2408591","22.18879137","tanana","mezquitic","61","n.d.","la libertad y la seguridad sexual","interior"
"2018-12-30","abuso sexual infantil","-103.7277154","22.38854674","centro","mezquitic","61","n.d.","la libertad y la seguridad sexual","interior"
"2018-07-07","feminicidio","-103.8977504","22.63044021","los sauces","huejuquilla el alto","42","n.d.","la vida y la integridad corporal","interior"
"2018-01-12","homicidio doloso","-103.8127637","21.51757624","no disponible","san martin de bolanos","76","n.d.","la vida y la integridad corporal","interior"
"2018-01-18","homicidio doloso","-103.4368742","21.93131851","seminario","totatiche","104","n.d.","la vida y la integridad corporal","interior"
"2018-01-29","homicidio doloso","-103.1711401","22.26749275","no disponible","huejucar","41","n.d.","la vida y la integridad corporal","interior"
"2018-02-11","homicidio doloso","-103.792725","21.73846555","no disponible","chimaltitan","31","n.d.","la vida y la integridad corporal","interior"
"2018-05-19","homicidio doloso","-103.2553049","22.11369157","lomas de la cruz","colotlan","25","n.d.","la vida y la integridad corporal","interior"
"2018-06-13","homicidio doloso","-103.7817061","21.81163503","no disponible","bolanos","19","n.d.","la vida y la integridad corporal","interior"
"2018-06-23","homicidio doloso","-103.7739994","21.84469445","el tepec","bolanos","19","n.d.","la vida y la integridad corporal","interior"
"2018-07-22","homicidio doloso","-103.9144989","22.61465317","no disponible","huejuquilla el alto","42","n.d.","la vida y la integridad corporal","interior"
"2018-08-16","homicidio doloso","-103.5977734","21.70467727","san juan de potreros","chimaltitan","31","n.d.","la vida y la integridad corporal","interior"
